"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/13/2023","AQS","150012021","2","3.2","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/14/2023","AQS","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/15/2023","AQS","150012021","2","3.9","ug/m3 LC","16","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/16/2023","AQS","150012021","2","2.4","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/17/2023","AQS","150012021","2","2.9","ug/m3 LC","12","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/18/2023","AQS","150012021","2","2.5","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/19/2023","AQS","150012021","2","3","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/20/2023","AQS","150012021","2","3","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/21/2023","AQS","150012021","2","3","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/22/2023","AQS","150012021","2","2.6","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/23/2023","AQS","150012021","2","2.3","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/24/2023","AQS","150012021","2","3","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/25/2023","AQS","150012021","2","4.2","ug/m3 LC","18","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/26/2023","AQS","150012021","2","2.6","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/27/2023","AQS","150012021","2","1.7","ug/m3 LC","7","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/28/2023","AQS","150012021","2","2.8","ug/m3 LC","12","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/29/2023","AQS","150012021","2","3","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"06/30/2023","AQS","150012021","2","2.2","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/01/2023","AirNow","150012021","2","1.9","ug/m3 LC","8","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/02/2023","AirNow","150012021","2","2.5","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/03/2023","AirNow","150012021","2","2.2","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/04/2023","AirNow","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/05/2023","AirNow","150012021","2","2.8","ug/m3 LC","12","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/06/2023","AirNow","150012021","2","1.3","ug/m3 LC","5","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/07/2023","AirNow","150012021","2","2","ug/m3 LC","8","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/08/2023","AirNow","150012021","2","1.6","ug/m3 LC","7","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/09/2023","AirNow","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/10/2023","AirNow","150012021","2","2.4","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/11/2023","AirNow","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/12/2023","AirNow","150012021","2","4.2","ug/m3 LC","18","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/13/2023","AirNow","150012021","2","4.4","ug/m3 LC","18","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/14/2023","AirNow","150012021","2","3.8","ug/m3 LC","16","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/15/2023","AirNow","150012021","2","1.8","ug/m3 LC","8","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/16/2023","AirNow","150012021","2","2.1","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/17/2023","AirNow","150012021","2","2","ug/m3 LC","8","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/18/2023","AirNow","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/19/2023","AirNow","150012021","2","2.3","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/20/2023","AirNow","150012021","2","2.2","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/21/2023","AirNow","150012021","2","2.3","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/22/2023","AirNow","150012021","2","2.5","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/23/2023","AirNow","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/24/2023","AirNow","150012021","2","3.7","ug/m3 LC","15","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/25/2023","AirNow","150012021","2","3","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/26/2023","AirNow","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/27/2023","AirNow","150012021","2","2.9","ug/m3 LC","12","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/28/2023","AirNow","150012021","2","3.6","ug/m3 LC","15","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/29/2023","AirNow","150012021","2","2.3","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/30/2023","AirNow","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"07/31/2023","AirNow","150012021","2","3.2","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/01/2023","AirNow","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/02/2023","AirNow","150012021","2","2.9","ug/m3 LC","12","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/03/2023","AirNow","150012021","2","3.7","ug/m3 LC","15","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/04/2023","AirNow","150012021","2","2.8","ug/m3 LC","12","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/05/2023","AirNow","150012021","2","2.5","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/06/2023","AirNow","150012021","2","3.1","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/07/2023","AirNow","150012021","2","4","ug/m3 LC","17","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/08/2023","AirNow","150012021","2","11.2","ug/m3 LC","47","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/09/2023","AirNow","150012021","2","5.7","ug/m3 LC","24","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/10/2023","AirNow","150012021","2","3.2","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/11/2023","AirNow","150012021","2","1.9","ug/m3 LC","8","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/12/2023","AirNow","150012021","2","2.5","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/13/2023","AirNow","150012021","2","2.5","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/14/2023","AirNow","150012021","2","2.2","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/15/2023","AirNow","150012021","2","2.2","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/16/2023","AirNow","150012021","2","2.8","ug/m3 LC","12","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/17/2023","AirNow","150012021","2","2.5","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/18/2023","AirNow","150012021","2","2.6","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/19/2023","AirNow","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/20/2023","AirNow","150012021","2","2.1","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/21/2023","AirNow","150012021","2","2.5","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/22/2023","AirNow","150012021","2","3.7","ug/m3 LC","15","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/23/2023","AirNow","150012021","2","3.9","ug/m3 LC","16","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/24/2023","AirNow","150012021","2","2.1","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/25/2023","AirNow","150012021","2","3","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/26/2023","AirNow","150012021","2","3","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/27/2023","AirNow","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/28/2023","AirNow","150012021","2","3.2","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/29/2023","AirNow","150012021","2","3.2","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/30/2023","AirNow","150012021","2","5.1","ug/m3 LC","21","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"08/31/2023","AirNow","150012021","2","3.9","ug/m3 LC","16","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/01/2023","AirNow","150012021","2","5.2","ug/m3 LC","22","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/02/2023","AirNow","150012021","2","5","ug/m3 LC","21","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/03/2023","AirNow","150012021","2","3.4","ug/m3 LC","14","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/04/2023","AirNow","150012021","2","2.5","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/05/2023","AirNow","150012021","2","3.3","ug/m3 LC","14","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/06/2023","AirNow","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/07/2023","AirNow","150012021","2","2.3","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/08/2023","AirNow","150012021","2","1.7","ug/m3 LC","7","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/09/2023","AirNow","150012021","2","2","ug/m3 LC","8","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/10/2023","AirNow","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/11/2023","AirNow","150012021","2","4.7","ug/m3 LC","20","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/12/2023","AirNow","150012021","2","4.7","ug/m3 LC","20","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/13/2023","AirNow","150012021","2","3.8","ug/m3 LC","16","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/14/2023","AirNow","150012021","2","9.5","ug/m3 LC","40","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/15/2023","AirNow","150012021","2","7.1","ug/m3 LC","30","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/16/2023","AirNow","150012021","2","4.5","ug/m3 LC","19","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/17/2023","AirNow","150012021","2","2.9","ug/m3 LC","12","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/18/2023","AirNow","150012021","2","2.1","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/19/2023","AirNow","150012021","2","3.2","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/20/2023","AirNow","150012021","2","2.6","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/21/2023","AirNow","150012021","2","3.5","ug/m3 LC","15","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/22/2023","AirNow","150012021","2","3.7","ug/m3 LC","15","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/23/2023","AirNow","150012021","2","2.4","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/24/2023","AirNow","150012021","2","2.5","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/25/2023","AirNow","150012021","2","2.1","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/26/2023","AirNow","150012021","2","1.8","ug/m3 LC","8","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/27/2023","AirNow","150012021","2","2.4","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"09/28/2023","AirNow","150012021","2","1.5","ug/m3 LC","6","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/05/2023","AirNow","150012021","2","3.1","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/06/2023","AirNow","150012021","2","2.7","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/07/2023","AirNow","150012021","2","2.5","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/08/2023","AirNow","150012021","2","2.6","ug/m3 LC","11","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/09/2023","AirNow","150012021","2","1.8","ug/m3 LC","8","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/10/2023","AirNow","150012021","2","2.1","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/11/2023","AirNow","150012021","2","2.2","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/12/2023","AirNow","150012021","2","3.1","ug/m3 LC","13","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/13/2023","AirNow","150012021","2","1.5","ug/m3 LC","6","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/14/2023","AirNow","150012021","2","1.7","ug/m3 LC","7","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/15/2023","AirNow","150012021","2","1.5","ug/m3 LC","6","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/16/2023","AirNow","150012021","2","2.5","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/17/2023","AirNow","150012021","2","1.5","ug/m3 LC","6","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/18/2023","AirNow","150012021","2","1.8","ug/m3 LC","8","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/19/2023","AirNow","150012021","2","2.2","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/20/2023","AirNow","150012021","2","1.7","ug/m3 LC","7","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/21/2023","AirNow","150012021","2","2","ug/m3 LC","8","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/22/2023","AirNow","150012021","2","2","ug/m3 LC","8","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/23/2023","AirNow","150012021","2","2.4","ug/m3 LC","10","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/24/2023","AirNow","150012021","2","1.7","ug/m3 LC","7","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/25/2023","AirNow","150012021","2","1.7","ug/m3 LC","7","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/26/2023","AirNow","150012021","2","2","ug/m3 LC","8","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/27/2023","AirNow","150012021","2","2","ug/m3 LC","8","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/28/2023","AirNow","150012021","2","2.2","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
"10/29/2023","AirNow","150012021","2","2.1","ug/m3 LC","9","Waikoloa","1","100.0000","88101","PM2.5 - Local Conditions","25900","Hilo, HI","15","Hawaii","001","Hawaii","19.977467","-155.798067"
